DATE RECORDED,Playlist Position,album.artists,album.name,duration_ms,id,name,popularity,uri
2021-10-19 20:52:52,41,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t""},""href"":""https://api.spotify.com/v1/artists/78rUTD7y6Cy67W1RVzYs7t"",""id"":""78rUTD7y6Cy67W1RVzYs7t"",""name"":""PinkPantheress"",""type"":""artist"",""uri"":""spotify:artist:78rUTD7y6Cy67W1RVzYs7t""}]",Just for me,115800,6OTKVgVpVaVjhRLYizPJKA,Just for me,83,spotify:track:6OTKVgVpVaVjhRLYizPJKA
2021-10-19 20:52:53,42,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4qXC0i02bSFstECuXP2ZpL""},""href"":""https://api.spotify.com/v1/artists/4qXC0i02bSFstECuXP2ZpL"",""id"":""4qXC0i02bSFstECuXP2ZpL"",""name"":""Blxst"",""type"":""artist"",""uri"":""spotify:artist:4qXC0i02bSFstECuXP2ZpL""}]",No Love Lost (Deluxe),161684,1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),87,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ
2021-10-19 20:52:53,43,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ""},""href"":""https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ"",""id"":""1Xyo4u8uXC1ZmMpatF05PJ"",""name"":""The Weeknd"",""type"":""artist"",""uri"":""spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR""},""href"":""https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR"",""id"":""66CXWjxzNUsdJxJ2JdwvnR"",""name"":""Ariana Grande"",""type"":""artist"",""uri"":""spotify:artist:66CXWjxzNUsdJxJ2JdwvnR""}]",Save Your Tears (Remix),191013,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),91,spotify:track:37BZB0z9T8Xu7U3e65qxFy
2021-10-19 20:52:53,44,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T""},""href"":""https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T"",""id"":""64KEffDW9EtZ1y2vBYgq8T"",""name"":""Marshmello"",""type"":""artist"",""uri"":""spotify:artist:64KEffDW9EtZ1y2vBYgq8T""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD""},""href"":""https://api.spotify.com/v1/artists/7gOdHgIoIKoe4i9Tta6qdD"",""id"":""7gOdHgIoIKoe4i9Tta6qdD"",""name"":""Jonas Brothers"",""type"":""artist"",""uri"":""spotify:artist:7gOdHgIoIKoe4i9Tta6qdD""}]",Leave Before You Love Me,154983,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),88,spotify:track:4qu63nuBpdn0qHUHuObEj1
2021-10-19 20:52:53,45,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7okSU80WTrn4LXlyXYbX3P""},""href"":""https://api.spotify.com/v1/artists/7okSU80WTrn4LXlyXYbX3P"",""id"":""7okSU80WTrn4LXlyXYbX3P"",""name"":""Clinton Kane"",""type"":""artist"",""uri"":""spotify:artist:7okSU80WTrn4LXlyXYbX3P""}]","I GUESS I'M IN LOVE",204093,1is8gU4RVcN4J8xItxWoOY,"I GUESS I'M IN LOVE",88,spotify:track:1is8gU4RVcN4J8xItxWoOY
2021-10-19 20:52:53,46,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C""},""href"":""https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C"",""id"":""0du5cEVh5yTK9QJze8zA0C"",""name"":""Bruno Mars"",""type"":""artist"",""uri"":""spotify:artist:0du5cEVh5yTK9QJze8zA0C""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa""},""href"":""https://api.spotify.com/v1/artists/3jK9MiCrA42lLAdMGUZpwa"",""id"":""3jK9MiCrA42lLAdMGUZpwa"",""name"":""Anderson .Paak"",""type"":""artist"",""uri"":""spotify:artist:3jK9MiCrA42lLAdMGUZpwa""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6PvvGcCY2XtUcSRld1Wilr""},""href"":""https://api.spotify.com/v1/artists/6PvvGcCY2XtUcSRld1Wilr"",""id"":""6PvvGcCY2XtUcSRld1Wilr"",""name"":""Silk Sonic"",""type"":""artist"",""uri"":""spotify:artist:6PvvGcCY2XtUcSRld1Wilr""}]",Leave The Door Open,242096,7MAibcTli4IisCtbHKrGMh,Leave The Door Open,89,spotify:track:7MAibcTli4IisCtbHKrGMh
2021-10-19 20:52:53,47,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s""},""href"":""https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s"",""id"":""1uNFoZAHBGtllmzznpCI3s"",""name"":""Justin Bieber"",""type"":""artist"",""uri"":""spotify:artist:1uNFoZAHBGtllmzznpCI3s""}]",Justice,198081,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),92,spotify:track:4iJyoBOLtHqaGxP12qzhQI
2021-10-19 20:52:54,48,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4""},""href"":""https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4"",""id"":""3TVXtAsR1Inumwj472S9r4"",""name"":""Drake"",""type"":""artist"",""uri"":""spotify:artist:3TVXtAsR1Inumwj472S9r4""}]",Certified Lover Boy,291175,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),93,spotify:track:40iJIUlhi6renaREYGeIDS
2021-10-19 20:52:54,49,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/70NcAr4ZtA3FAqU16iQZSb""},""href"":""https://api.spotify.com/v1/artists/70NcAr4ZtA3FAqU16iQZSb"",""id"":""70NcAr4ZtA3FAqU16iQZSb"",""name"":""dhruv"",""type"":""artist"",""uri"":""spotify:artist:70NcAr4ZtA3FAqU16iQZSb""}]",double take,171743,2CVChktEKBsM6v4IfdFU5k,double take,87,spotify:track:2CVChktEKBsM6v4IfdFU5k
2021-10-19 20:52:54,50,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/62YF0FglEltB3CnVIjoko8""},""href"":""https://api.spotify.com/v1/artists/62YF0FglEltB3CnVIjoko8"",""id"":""62YF0FglEltB3CnVIjoko8"",""name"":""Ingratax"",""type"":""artist"",""uri"":""spotify:artist:62YF0FglEltB3CnVIjoko8""}]",París,151428,4bF2y8rR7GUjrd5LNEvej3,París,90,spotify:track:4bF2y8rR7GUjrd5LNEvej3
2021-10-20 20:36:32,1,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY""},""href"":""https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY"",""id"":""4dpARuHxo51G3z768sgnrY"",""name"":""Adele"",""type"":""artist"",""uri"":""spotify:artist:4dpARuHxo51G3z768sgnrY""}]",Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,94,spotify:track:0gplL1WMoJ6iYaPgMCL0gX
2021-10-20 20:36:33,2,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V""},""href"":""https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V"",""id"":""6eUKZXaKkcviH0Ku9w2n3V"",""name"":""Ed Sheeran"",""type"":""artist"",""uri"":""spotify:artist:6eUKZXaKkcviH0Ku9w2n3V""}]",Shivers,207853,6bQfNiqyCX7UaQSvVVGo4I,Shivers,75,spotify:track:6bQfNiqyCX7UaQSvVVGo4I
2021-10-20 20:36:33,3,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU""},""href"":""https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU"",""id"":""4gzpq5DPGxSnKTe4SA8HAU"",""name"":""Coldplay"",""type"":""artist"",""uri"":""spotify:artist:4gzpq5DPGxSnKTe4SA8HAU""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX""},""href"":""https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX"",""id"":""3Nrfpe0tUJi4K4DXYWgMUX"",""name"":""BTS"",""type"":""artist"",""uri"":""spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX""}]",My Universe,228000,3FeVmId7tL5YN8B7R3imoM,My Universe,95,spotify:track:3FeVmId7tL5YN8B7R3imoM
2021-10-20 20:36:33,4,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J""},""href"":""https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J"",""id"":""2tIP7SsRs7vjIcLrU85W8J"",""name"":""The Kid LAROI"",""type"":""artist"",""uri"":""spotify:artist:2tIP7SsRs7vjIcLrU85W8J""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s""},""href"":""https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s"",""id"":""1uNFoZAHBGtllmzznpCI3s"",""name"":""Justin Bieber"",""type"":""artist"",""uri"":""spotify:artist:1uNFoZAHBGtllmzznpCI3s""}]",STAY (with Justin Bieber),141805,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),100,spotify:track:5HCyWlXZPP0y6Gqq8TgA20
2021-10-20 20:36:33,5,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq""},""href"":""https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq"",""id"":""7jVv8c5Fj3E9VhNjxT4snq"",""name"":""Lil Nas X"",""type"":""artist"",""uri"":""spotify:artist:7jVv8c5Fj3E9VhNjxT4snq""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ""},""href"":""https://api.spotify.com/v1/artists/2LIk90788K0zvyj2JJVwkJ"",""id"":""2LIk90788K0zvyj2JJVwkJ"",""name"":""Jack Harlow"",""type"":""artist"",""uri"":""spotify:artist:2LIk90788K0zvyj2JJVwkJ""}]",INDUSTRY BABY (feat. Jack Harlow),212000,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),98,spotify:track:27NovPIUIRrOZoCHxABJwK
2021-10-20 20:36:33,6,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq""},""href"":""https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq"",""id"":""4yvcSjfu4PC0CYQyLy4wSq"",""name"":""Glass Animals"",""type"":""artist"",""uri"":""spotify:artist:4yvcSjfu4PC0CYQyLy4wSq""}]",Dreamland,238805,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,88,spotify:track:3USxtqRwSYz57Ewm6wWRMp
2021-10-20 20:36:34,7,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5""},""href"":""https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5"",""id"":""5cj0lLjcoR7YOSnhnX0Po5"",""name"":""Doja Cat"",""type"":""artist"",""uri"":""spotify:artist:5cj0lLjcoR7YOSnhnX0Po5""}]",Planet Her,172626,6Uj1ctrBOjOas8xZXGqKk4,Woman,96,spotify:track:6Uj1ctrBOjOas8xZXGqKk4
2021-10-20 20:36:34,8,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT""},""href"":""https://api.spotify.com/v1/artists/5L1lO4eRHmJ7a0Q6csE5cT"",""id"":""5L1lO4eRHmJ7a0Q6csE5cT"",""name"":""LISA"",""type"":""artist"",""uri"":""spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT""}]",LALISA,168227,7hU3IHwjX150XLoTVmjD0q,MONEY,90,spotify:track:7hU3IHwjX150XLoTVmjD0q
2021-10-20 20:36:34,9,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b""},""href"":""https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b"",""id"":""3PhoLpVuITZKcymswpck5b"",""name"":""Elton John"",""type"":""artist"",""uri"":""spotify:artist:3PhoLpVuITZKcymswpck5b""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""},""href"":""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"",""id"":""6M2wZ9GZgrQXHCFfjv46we"",""name"":""Dua Lipa"",""type"":""artist"",""uri"":""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6n28c9qs9hNGriNa72b26u""},""href"":""https://api.spotify.com/v1/artists/6n28c9qs9hNGriNa72b26u"",""id"":""6n28c9qs9hNGriNa72b26u"",""name"":""PNAU"",""type"":""artist"",""uri"":""spotify:artist:6n28c9qs9hNGriNa72b26u""}]",Cold Heart (PNAU Remix),202735,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,95,spotify:track:6zSpb8dQRaw0M1dK8PBwQz
2021-10-20 20:36:34,10,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/048LktY5zMnakWq7PTtFrz""},""href"":""https://api.spotify.com/v1/artists/048LktY5zMnakWq7PTtFrz"",""id"":""048LktY5zMnakWq7PTtFrz"",""name"":""CKay"",""type"":""artist"",""uri"":""spotify:artist:048LktY5zMnakWq7PTtFrz""}]",CKay The First,145800,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),94,spotify:track:2Xr1dTzJee307rmrkt8c0g
2021-10-20 20:36:34,11,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V""},""href"":""https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V"",""id"":""6eUKZXaKkcviH0Ku9w2n3V"",""name"":""Ed Sheeran"",""type"":""artist"",""uri"":""spotify:artist:6eUKZXaKkcviH0Ku9w2n3V""}]",Bad Habits,231041,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,97,spotify:track:6PQ88X9TkUIAUIZJHW2upE
2021-10-20 20:36:34,12,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq""},""href"":""https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq"",""id"":""7jVv8c5Fj3E9VhNjxT4snq"",""name"":""Lil Nas X"",""type"":""artist"",""uri"":""spotify:artist:7jVv8c5Fj3E9VhNjxT4snq""}]",MONTERO,143901,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,94,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO
2021-10-20 20:36:35,13,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH""},""href"":""https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH"",""id"":""6qqNVTkY8uBg9cP3Jd7DAH"",""name"":""Billie Eilish"",""type"":""artist"",""uri"":""spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH""}]",Happier Than Ever (Edit),151444,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,86,spotify:track:32BeYxKPrig1LefHsC0Xuo
2021-10-20 20:36:35,14,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s""},""href"":""https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s"",""id"":""1uNFoZAHBGtllmzznpCI3s"",""name"":""Justin Bieber"",""type"":""artist"",""uri"":""spotify:artist:1uNFoZAHBGtllmzznpCI3s""}]",Justice,153190,5dPz35akJjPqb17yeqNwqH,Ghost,77,spotify:track:5dPz35akJjPqb17yeqNwqH
2021-10-20 20:36:35,15,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU""},""href"":""https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU"",""id"":""4gzpq5DPGxSnKTe4SA8HAU"",""name"":""Coldplay"",""type"":""artist"",""uri"":""spotify:artist:4gzpq5DPGxSnKTe4SA8HAU""}]",Music Of The Spheres,241595,4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,80,spotify:track:4cGqn0E8JCSY9gQllQj4Mf
2021-10-20 20:36:35,16,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG""},""href"":""https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG"",""id"":""1McMsnEElThX1knmY4oliG"",""name"":""Olivia Rodrigo"",""type"":""artist"",""uri"":""spotify:artist:1McMsnEElThX1knmY4oliG""}]",good 4 u,178147,6PERP62TejQjgHu81OHxgM,good 4 u,56,spotify:track:6PERP62TejQjgHu81OHxgM
2021-10-20 20:36:35,17,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr""},""href"":""https://api.spotify.com/v1/artists/0lAWpj5szCSwM4rUMHYmrr"",""id"":""0lAWpj5szCSwM4rUMHYmrr"",""name"":""Måneskin"",""type"":""artist"",""uri"":""spotify:artist:0lAWpj5szCSwM4rUMHYmrr""}]",Chosen,211560,3Wrjm47oTz2sjIgck11l5e,"Beggin'",96,spotify:track:3Wrjm47oTz2sjIgck11l5e
2021-10-20 20:36:35,18,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5""},""href"":""https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5"",""id"":""5cj0lLjcoR7YOSnhnX0Po5"",""name"":""Doja Cat"",""type"":""artist"",""uri"":""spotify:artist:5cj0lLjcoR7YOSnhnX0Po5""}]",Planet Her,210560,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,94,spotify:track:3Vi5XqYrmQgOYBajMWSvCi
2021-10-20 20:36:35,19,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq""},""href"":""https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq"",""id"":""7jVv8c5Fj3E9VhNjxT4snq"",""name"":""Lil Nas X"",""type"":""artist"",""uri"":""spotify:artist:7jVv8c5Fj3E9VhNjxT4snq""}]",MONTERO (Call Me By Your Name),137875,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),31,spotify:track:3BZEcbdtXQSo7OrvKRJ6mb
2021-10-20 20:36:36,20,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe""},""href"":""https://api.spotify.com/v1/artists/6TLwD7HPWuiOzvXEa3oCNe"",""id"":""6TLwD7HPWuiOzvXEa3oCNe"",""name"":""Oliver Tree"",""type"":""artist"",""uri"":""spotify:artist:6TLwD7HPWuiOzvXEa3oCNe""}]","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",161803,0eu4C55hL6x29mmeAjytzC,Life Goes On,94,spotify:track:0eu4C55hL6x29mmeAjytzC
2021-10-20 20:36:36,21,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO""},""href"":""https://api.spotify.com/v1/artists/329e4yvIujISKGKz1BZZbO"",""id"":""329e4yvIujISKGKz1BZZbO"",""name"":""Farruko"",""type"":""artist"",""uri"":""spotify:artist:329e4yvIujISKGKz1BZZbO""}]",Pepas,287120,5fwSHlTEWpluwOM0Sxnh5k,Pepas,96,spotify:track:5fwSHlTEWpluwOM0Sxnh5k
2021-10-20 20:36:36,22,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z""},""href"":""https://api.spotify.com/v1/artists/2o5jDhtHVPhrJdv3cEQ99Z"",""id"":""2o5jDhtHVPhrJdv3cEQ99Z"",""name"":""Tiësto"",""type"":""artist"",""uri"":""spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla""},""href"":""https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla"",""id"":""790FomKkXshlbRYZFtlgla"",""name"":""KAROL G"",""type"":""artist"",""uri"":""spotify:artist:790FomKkXshlbRYZFtlgla""}]","Don't Be Shy",140500,0bI7K9Becu2dtXK1Q3cZNB,"Don't Be Shy",90,spotify:track:0bI7K9Becu2dtXK1Q3cZNB
2021-10-20 20:36:36,23,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ""},""href"":""https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ"",""id"":""1Xyo4u8uXC1ZmMpatF05PJ"",""name"":""The Weeknd"",""type"":""artist"",""uri"":""spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ""}]",Take My Breath,220196,6OGogr19zPTM4BALXuMQpF,Take My Breath,89,spotify:track:6OGogr19zPTM4BALXuMQpF
2021-10-20 20:36:36,24,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr""},""href"":""https://api.spotify.com/v1/artists/0lAWpj5szCSwM4rUMHYmrr"",""id"":""0lAWpj5szCSwM4rUMHYmrr"",""name"":""Måneskin"",""type"":""artist"",""uri"":""spotify:artist:0lAWpj5szCSwM4rUMHYmrr""}]",MAMMAMIA,186809,78SCmQ8A7KQSMdkem2SwBP,MAMMAMIA,83,spotify:track:78SCmQ8A7KQSMdkem2SwBP
2021-10-20 20:36:37,25,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5""},""href"":""https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5"",""id"":""5cj0lLjcoR7YOSnhnX0Po5"",""name"":""Doja Cat"",""type"":""artist"",""uri"":""spotify:artist:5cj0lLjcoR7YOSnhnX0Po5""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP""},""href"":""https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP"",""id"":""7tYKF4w9nC0nq9CsPZTHyP"",""name"":""SZA"",""type"":""artist"",""uri"":""spotify:artist:7tYKF4w9nC0nq9CsPZTHyP""}]",Kiss Me More (feat. SZA),208866,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),91,spotify:track:748mdHapucXQri7IAO8yFK
2021-10-20 20:36:37,26,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""},""href"":""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"",""id"":""6M2wZ9GZgrQXHCFfjv46we"",""name"":""Dua Lipa"",""type"":""artist"",""uri"":""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk""},""href"":""https://api.spotify.com/v1/artists/4r63FhuTkUYltbVAg5TQnk"",""id"":""4r63FhuTkUYltbVAg5TQnk"",""name"":""DaBaby"",""type"":""artist"",""uri"":""spotify:artist:4r63FhuTkUYltbVAg5TQnk""}]",Levitating (feat. DaBaby),203064,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),87,spotify:track:463CkQjx2Zk1yXoBuierM9
2021-10-20 20:36:37,27,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp""},""href"":""https://api.spotify.com/v1/artists/6DgP9otnZw5z6daOntINxp"",""id"":""6DgP9otnZw5z6daOntINxp"",""name"":""Joel Corry"",""type"":""artist"",""uri"":""spotify:artist:6DgP9otnZw5z6daOntINxp""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr""},""href"":""https://api.spotify.com/v1/artists/4Q6nIcaBED8qUel8bBx6Cr"",""id"":""4Q6nIcaBED8qUel8bBx6Cr"",""name"":""Jax Jones"",""type"":""artist"",""uri"":""spotify:artist:4Q6nIcaBED8qUel8bBx6Cr""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5""},""href"":""https://api.spotify.com/v1/artists/25uiPmTg16RbhZWAqwLBy5"",""id"":""25uiPmTg16RbhZWAqwLBy5"",""name"":""Charli XCX"",""type"":""artist"",""uri"":""spotify:artist:25uiPmTg16RbhZWAqwLBy5""}]",OUT OUT (feat. Charli XCX & Saweetie),162603,6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),89,spotify:track:6Dy1jexKYriXAVG6evyUTJ
2021-10-20 20:36:37,28,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/64H8UqGLbJFHwKtGxiV8OP""},""href"":""https://api.spotify.com/v1/artists/64H8UqGLbJFHwKtGxiV8OP"",""id"":""64H8UqGLbJFHwKtGxiV8OP"",""name"":""THE ANXIETY"",""type"":""artist"",""uri"":""spotify:artist:64H8UqGLbJFHwKtGxiV8OP""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF""},""href"":""https://api.spotify.com/v1/artists/3rWZHrfrsPBxVy692yAIxF"",""id"":""3rWZHrfrsPBxVy692yAIxF"",""name"":""WILLOW"",""type"":""artist"",""uri"":""spotify:artist:3rWZHrfrsPBxVy692yAIxF""},{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1xoxekeb8jUVHKJB7m6bfg""},""href"":""https://api.spotify.com/v1/artists/1xoxekeb8jUVHKJB7m6bfg"",""id"":""1xoxekeb8jUVHKJB7m6bfg"",""name"":""Tyler Cole"",""type"":""artist"",""uri"":""spotify:artist:1xoxekeb8jUVHKJB7m6bfg""}]",THE ANXIETY,162680,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,91,spotify:track:07MDkzWARZaLEdKxo6yArG
2021-10-20 20:36:37,29,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4""},""href"":""https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4"",""id"":""3TVXtAsR1Inumwj472S9r4"",""name"":""Drake"",""type"":""artist"",""uri"":""spotify:artist:3TVXtAsR1Inumwj472S9r4""}]",Certified Lover Boy,257604,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),93,spotify:track:0k1WUmIRnG3xU6fvvDVfRG
